uid,name,region,population,latitude,longitude
U26117,Michigan,Montcalm,61266,43.3128,-85.1495
U26119,Michigan,Montmorency,10315,45.0241,-84.1301
U26121,Michigan,Muskegon,170200,43.2893,-86.7519
U26123,Michigan,Newaygo,47874,43.5627,-85.7914
U26125,Michigan,Oakland,1194156,42.6605,-83.3842
U26127,Michigan,Oceana,26873,43.6473,-86.8076
U26129,Michigan,Ogemaw,21645,44.3333,-84.1281
U26131,Michigan,Ontonagon,7818,47.2166,-89.5005
U26133,Michigan,Osceola,23197,43.9976,-85.3223
U26135,Michigan,Oscoda,9418,44.6851,-84.1249
U26137,Michigan,Otsego,23301,45.0218,-84.5766
U26139,Michigan,Ottawa,238314,42.9423,-86.6553
U26141,Michigan,Presque Isle,14411,45.4895,-83.384
U26143,Michigan,Roscommon,25469,44.3395,-84.6113
U26145,Michigan,Saginaw,210039,43.3283,-84.0554
U26147,Michigan,St. Clair,164235,42.9288,-82.6689
U26149,Michigan,St. Joseph,62422,41.9115,-85.5229
U26151,Michigan,Sanilac,44547,43.4492,-82.6428
U26153,Michigan,Schoolcraft,8903,46.0208,-86.1994
U26155,Michigan,Shiawassee,71687,42.9515,-84.1464
U26157,Michigan,Tuscola,58266,43.4879,-83.4366
U26159,Michigan,Van Buren,76263,42.284,-86.3057
U26161,Michigan,Washtenaw,322895,42.2523,-83.8446
U26163,Michigan,Wayne,2061162,42.2847,-83.262
U26165,Michigan,Wexford,30484,44.3314,-85.57
U27001,Minnesota,Aitkin,15301,46.6024,-93.4198
U27003,Minnesota,Anoka,298084,45.2741,-93.2427
U27005,Minnesota,Becker,30000,46.9376,-95.7418
U27007,Minnesota,Beltrami,39650,47.8788,-94.9867
U27009,Minnesota,Benton,34226,45.7012,-94.0014
U27011,Minnesota,Big Stone,5820,45.4199,-96.4022
U27013,Minnesota,Blue Earth,55941,44.0382,-94.0641
U27015,Minnesota,Brown,26911,44.2465,-94.7336
U27017,Minnesota,Carlton,31671,46.6038,-92.671
U27019,Minnesota,Carver,70205,44.8214,-93.8006
U27021,Minnesota,Cass,27150,46.9514,-94.3338
U27023,Minnesota,Chippewa,13088,45.0286,-95.5641
U27025,Minnesota,Chisago,41101,45.5054,-92.9038
U27027,Minnesota,Clay,51229,46.8984,-96.4949
U27029,Minnesota,Clearwater,8423,47.5759,-95.3711
U27031,Minnesota,Cook,5168,47.5386,-90.2902
U27033,Minnesota,Cottonwood,12167,44.0107,-95.1831
U27035,Minnesota,Crow Wing,55099,46.4911,-94.0712
U27037,Minnesota,Dakota,355904,44.6709,-93.0625
U27039,Minnesota,Dodge,17731,44.0207,-92.8694
U27041,Minnesota,Douglas,32821,45.9364,-95.4606
U27043,Minnesota,Faribault,16181,43.6765,-93.9472
U27045,Minnesota,Fillmore,21122,43.6773,-92.0937
U27047,Minnesota,Freeborn,32584,43.6742,-93.3503
U27049,Minnesota,Goodhue,44127,44.4062,-92.716
U27051,Minnesota,Grant,6289,45.9307,-96.0107
U27053,Minnesota,Hennepin,1116200,45.0061,-93.4752
U27055,Minnesota,Houston,19718,43.667,-91.5016
U27057,Minnesota,Hubbard,18376,47.0956,-94.9133
U27059,Minnesota,Isanti,31287,45.5624,-93.2963
U27061,Minnesota,Itasca,43992,47.4908,-93.6131
U27063,Minnesota,Jackson,11268,43.673,-95.1497
U27065,Minnesota,Kanabec,14996,45.9478,-93.2978
U27067,Minnesota,Kandiyohi,41203,45.1527,-95.005
U27069,Minnesota,Kittson,5285,48.776,-96.7803
U27071,Minnesota,Koochiching,14355,48.2455,-93.7828
U27073,Minnesota,Lac Qui Parle,8067,44.9999,-96.1768
U27075,Minnesota,Lake,11058,47.5171,-91.4117
U27077,Minnesota,Lake of The Woods,4522,48.7681,-94.9046
U27079,Minnesota,Le Sueur,25426,44.3734,-93.7302
U27081,Minnesota,Lincoln,6429,44.4082,-96.272
U27083,Minnesota,Lyon,25425,44.4092,-95.8473
U27085,Minnesota,McLeod,34898,44.8216,-94.2723
U27087,Minnesota,Mahnomen,5190,47.3258,-95.8107
U27089,Minnesota,Marshall,10155,48.3627,-96.3578
U27091,Minnesota,Martin,21802,43.6771,-94.5372
U27093,Minnesota,Meeker,22644,45.1232,-94.5273
U27095,Minnesota,Mille Lacs,22330,45.929,-93.633
U27097,Minnesota,Morrison,31712,46.0205,-94.2666
U27099,Minnesota,Mower,38603,43.6662,-92.7595
U27101,Minnesota,Murray,9165,44.0156,-95.7616
U27103,Minnesota,Nicollet,29771,44.3588,-94.2457
U27105,Minnesota,Nobles,20832,43.6777,-95.7631
U27107,Minnesota,Norman,7442,47.3295,-96.4638
U27109,Minnesota,Olmsted,124277,44.0034,-92.4067
U27111,Minnesota,Otter Tail,57159,46.4057,-95.7146
U27113,Minnesota,Pennington,13584,48.0692,-96.0377
U27115,Minnesota,Pine,26530,46.1009,-92.7631
U27117,Minnesota,Pipestone,9895,44.0154,-96.257
U27119,Minnesota,Polk,31369,47.7743,-96.4
U27121,Minnesota,Pope,11236,45.5896,-95.4467
U27123,Minnesota,Ramsey,511035,45.0153,-93.1001
U27125,Minnesota,Red Lake,4299,47.8655,-96.0872
U27127,Minnesota,Redwood,16815,44.4035,-95.2542
U27129,Minnesota,Renville,17154,44.7237,-94.9556
U27131,Minnesota,Rice,56665,44.3509,-93.2985
U27133,Minnesota,Rock,9721,43.6696,-96.2632
U27135,Minnesota,Roseau,16338,48.7611,-95.8215
U27137,Minnesota,St. Louis,200528,47.5839,-92.4636
U27139,Minnesota,Scott,89498,44.6519,-93.5346
U27141,Minnesota,Sherburne,64417,45.4432,-93.7751
U27143,Minnesota,Sibley,15356,44.5757,-94.2301
U27145,Minnesota,Stearns,133166,45.5552,-94.6105
U27147,Minnesota,Steele,33680,44.0153,-93.2205
U27149,Minnesota,Stevens,10053,45.5935,-95.9923
U27151,Minnesota,Swift,11956,45.2755,-95.6904
U27153,Minnesota,Todd,24426,46.0666,-94.9006
U27155,Minnesota,Traverse,4134,45.7698,-96.475
U27157,Minnesota,Wabasha,21610,44.2897,-92.2333
U27159,Minnesota,Wadena,13713,46.5868,-94.9883
U27161,Minnesota,Waseca,19526,44.0185,-93.5898
U27163,Minnesota,Washington,201130,45.0379,-92.8901
U27165,Minnesota,Watonwan,11876,43.9784,-94.6141
U27167,Minnesota,Wilkin,7138,46.3623,-96.4767
U27169,Minnesota,Winona,49985,43.9823,-91.7767
U27171,Minnesota,Wright,89986,45.1751,-93.9664
U27173,Minnesota,Yellow Medicine,11080,44.7157,-95.8628
U28001,Mississippi,Adams,34340,31.4862,-91.3518
U28003,Mississippi,Alcorn,34558,34.8866,-88.581
U28005,Mississippi,Amite,13599,31.2039,-90.7955
U28007,Mississippi,Attala,19661,33.0905,-89.5886
U28009,Mississippi,Benton,8026,34.8108,-89.2
U28011,Mississippi,Bolivar,40633,33.7993,-90.8845
U28013,Mississippi,Calhoun,15069,33.9366,-89.3371
U28015,Mississippi,Carroll,10769,33.4408,-89.9189
U28017,Mississippi,Chickasaw,19440,33.9217,-88.9458
U28019,Mississippi,Choctaw,9758,33.346,-89.2513
U28021,Mississippi,Claiborne,11831,31.9728,-90.9154
U28023,Mississippi,Clarke,17955,32.0484,-88.686
U28025,Mississippi,Clay,21979,33.6617,-88.7833
U28027,Mississippi,Coahoma,30622,34.2287,-90.6032
U28029,Mississippi,Copiah,28757,31.8669,-90.4488
U28031,Mississippi,Covington,19407,31.6333,-89.5489
U28033,Mississippi,De Soto,107199,34.8743,-89.9932
U28035,Mississippi,Forrest,72604,31.1886,-89.2594
U28037,Mississippi,Franklin,8448,31.4778,-90.8959
U28039,Mississippi,George,19144,30.8554,-88.6423
U28041,Mississippi,Greene,13299,31.2128,-88.6348
U28043,Mississippi,Grenada,23263,33.77,-89.8027
U28045,Mississippi,Hancock,42967,30.3914,-89.4798
U28047,Mississippi,Harrison,189601,30.4165,-89.0834
U28049,Mississippi,Hinds,250800,32.2679,-90.4659
U28051,Mississippi,Holmes,21609,33.1259,-90.0912
U28053,Mississippi,Humphreys,11206,33.133,-90.5239
U28055,Mississippi,Issaquena,2274,32.755,-90.9886
U28057,Mississippi,Itawamba,22770,34.2811,-88.3631
U28059,Mississippi,Jackson,131420,30.4585,-88.62
U28061,Mississippi,Jasper,18149,32.017,-89.1194
U28063,Mississippi,Jefferson,9740,31.7336,-91.0439
U28065,Mississippi,Jefferson Davis,13962,31.5647,-89.8266
U28067,Mississippi,Jones,64958,31.621,-89.1673
U28069,Mississippi,Kemper,10453,32.7501,-88.6256
U28071,Mississippi,Lafayette,38744,34.3493,-89.4859
U28073,Mississippi,Lamar,39070,31.1971,-89.515
U28075,Mississippi,Lauderdale,78161,32.404,-88.6604
U28077,Mississippi,Lawrence,13258,31.55,-90.1075
U28079,Mississippi,Leake,20940,32.7533,-89.5226
U28081,Mississippi,Lee,75755,34.289,-88.6809
U28083,Mississippi,Leflore,37947,33.5498,-90.2949
U28085,Mississippi,Lincoln,33166,31.5352,-90.4536
U28087,Mississippi,Lowndes,61586,33.4714,-88.4397
U28089,Mississippi,Madison,74674,32.6344,-90.0342
U28091,Mississippi,Marion,25595,31.2301,-89.8217
U28093,Mississippi,Marshall,34993,34.7662,-89.5042
U28095,Mississippi,Monroe,38014,33.89,-88.485
U28097,Mississippi,Montgomery,12189,33.5007,-89.6396
U28099,Mississippi,Neshoba,28684,32.7525,-89.1193
U28101,Mississippi,Newton,21838,32.402,-89.1184
U28103,Mississippi,Noxubee,12548,33.1063,-88.5658
U28105,Mississippi,Oktibbeha,42902,33.4223,-88.8762
U28107,Mississippi,Panola,34274,34.3652,-89.9631
U28109,Mississippi,Pearl River,48621,30.7738,-89.5868
U28111,Mississippi,Perry,12138,31.1693,-88.9888
U28113,Mississippi,Pike,38940,31.1775,-90.3977
U28115,Mississippi,Pontotoc,26726,34.2271,-89.0372
U28117,Mississippi,Prentiss,25556,34.6209,-88.5222
U28119,Mississippi,Quitman,10117,34.2526,-90.2905
U28121,Mississippi,Rankin,115327,32.2621,-89.9466
U28123,Mississippi,Scott,28423,32.4271,-89.5332
U28125,Mississippi,Sharkey,6580,32.8925,-90.8274
U28127,Mississippi,Simpson,27639,31.9025,-89.9177
U28129,Mississippi,Smith,16182,32.019,-89.495
U28131,Mississippi,Stone,13622,30.7902,-89.1123
U28133,Mississippi,Sunflower,34369,33.6055,-90.5951
U28135,Mississippi,Tallahatchie,14903,33.9559,-90.1728
U28137,Mississippi,Tate,25370,34.6496,-89.9431
U28139,Mississippi,Tippah,20826,34.7636,-88.9188
U28141,Mississippi,Tishomingo,19163,34.7377,-88.2361
U28143,Mississippi,Tunica,9227,34.6522,-90.3718
U28145,Mississippi,Union,25362,34.4891,-89.0023
U28147,Mississippi,Walthall,15156,31.1645,-90.1034
U28149,Mississippi,Warren,49644,32.357,-90.8518
U28151,Mississippi,Washington,62977,33.2731,-90.9444
U28153,Mississippi,Wayne,21216,31.6448,-88.6821
U28155,Mississippi,Webster,10294,33.612,-89.2838
U28157,Mississippi,Wilkinson,10312,31.1602,-91.3256
U28159,Mississippi,Winston,20160,33.0787,-89.0374
U28161,Mississippi,Yalobusha,13051,34.0307,-89.7038
U28163,Mississippi,Yazoo,28149,32.7657,-90.3879
U29001,Missouri,Adair,24977,40.1907,-92.6036
U29003,Missouri,Andrew,16492,39.9889,-94.8036
U29005,Missouri,Atchison,6430,40.4318,-95.4376
U29007,Missouri,Audrain,25853,39.2145,-91.8434
U29009,Missouri,Barry,34010,36.6994,-93.8343
U29011,Missouri,Barton,12541,37.5008,-94.3441
U29013,Missouri,Bates,16653,38.2572,-94.3392
U29015,Missouri,Benton,17180,38.301,-93.2879
U29017,Missouri,Bollinger,12029,37.3183,-90.0246
U29019,Missouri,Boone,135454,38.9897,-92.3108
U29021,Missouri,Buchanan,85998,39.6604,-94.8082
U29023,Missouri,Butler,40867,36.7152,-90.4031
U29025,Missouri,Caldwell,8969,39.659,-93.9792
U29027,Missouri,Callaway,40766,38.836,-91.9241
U29029,Missouri,Camden,37051,38.032,-92.7651
U29031,Missouri,Cape Girardeau,68693,37.3839,-89.6849
U29033,Missouri,Carroll,10285,39.4274,-93.5002
U29035,Missouri,Carter,5941,36.9448,-90.9456
U29037,Missouri,Cass,82092,38.6472,-94.3542
U29039,Missouri,Cedar,13733,37.7337,-93.85
U29041,Missouri,Chariton,8438,39.518,-92.9616
U29043,Missouri,Christian,54285,36.9697,-93.1876
U29045,Missouri,Clark,7416,40.4073,-91.7295
U29047,Missouri,Clay,184006,39.3156,-94.4215
U29049,Missouri,Clinton,18979,39.6087,-94.3958
U29051,Missouri,Cole,71397,38.5068,-92.2714
U29053,Missouri,Cooper,16670,38.8454,-92.8123
U29055,Missouri,Crawford,22804,37.9666,-91.3139
U29057,Missouri,Dade,7923,37.4324,-93.8549
U29059,Missouri,Dallas,15661,37.6836,-93.0338
U29061,Missouri,Daviess,8016,39.9628,-93.9701
U29063,Missouri,Dekalb,11597,39.8947,-94.4072
U29065,Missouri,Dent,14927,37.6033,-91.4959
U29067,Missouri,Douglas,13084,36.9465,-92.5159
U29069,Missouri,Dunklin,33155,36.153,-90.0623
U29071,Missouri,Franklin,93807,38.4083,-91.0734
U29073,Missouri,Gasconade,15342,38.4412,-91.5058
U29075,Missouri,Gentry,6861,40.2094,-94.4041
U29077,Missouri,Greene,240391,37.2582,-93.3406
U29079,Missouri,Grundy,10432,40.1125,-93.5651
U29081,Missouri,Harrison,8850,40.3456,-93.9926
U29083,Missouri,Henry,21997,38.3865,-93.7926
U29085,Missouri,Hickory,8940,37.9367,-93.3228
U29087,Missouri,Holt,5351,40.0957,-95.2191
U29089,Missouri,Howard,10212,39.1434,-92.6959
U29091,Missouri,Howell,37238,36.7744,-91.8874
U29093,Missouri,Iron,10697,37.626,-90.6996
U29095,Missouri,Jackson,654880,39.0072,-94.3425
U29097,Missouri,Jasper,104686,37.2009,-94.3389
U29099,Missouri,Jefferson,198099,38.2574,-90.5431
U29101,Missouri,Johnson,48258,38.7459,-93.806
U29103,Missouri,Knox,4361,40.1368,-92.1468
U29105,Missouri,Laclede,32513,37.6597,-92.5948
U29107,Missouri,Lafayette,32960,39.0687,-93.8026
U29109,Missouri,Lawrence,35204,37.1061,-93.8333
U29111,Missouri,Lewis,10494,40.0846,-91.7288
U29113,Missouri,Lincoln,38944,39.0586,-90.9578
U29115,Missouri,Linn,13754,39.8644,-93.108
U29117,Missouri,Livingston,14558,39.7786,-93.5482
U29119,Missouri,Mcdonald,21681,36.6302,-94.344
U29121,Missouri,Macon,15762,39.8298,-92.5643
U29123,Missouri,Madison,11800,37.4732,-90.3455
U29125,Missouri,Maries,8903,38.1626,-91.9236
U29127,Missouri,Marion,28289,39.8075,-91.6354
U29129,Missouri,Mercer,3757,40.4214,-93.5676
U29131,Missouri,Miller,23564,38.2167,-92.4299
U29133,Missouri,Mississippi,13427,36.8263,-89.2959
U29135,Missouri,Moniteau,14827,38.633,-92.5836
U29137,Missouri,Monroe,9311,39.4983,-92.0065
U29139,Missouri,Montgomery,12136,38.9352,-91.4654
U29141,Missouri,Morgan,19309,38.4208,-92.8748
U29143,Missouri,New Madrid,19760,36.5943,-89.6559
U29145,Missouri,Newton,52636,36.908,-94.3347
U29147,Missouri,Nodaway,21912,40.3605,-94.8833
U29149,Missouri,Oregon,10344,36.6849,-91.4029
U29151,Missouri,Osage,13062,38.4643,-91.8595
U29153,Missouri,Ozark,9542,36.6496,-92.4586
U29155,Missouri,Pemiscot,20047,36.2099,-89.7859
U29157,Missouri,Perry,18132,37.7111,-89.8021
U29159,Missouri,Pettis,39403,38.7274,-93.2852
U29161,Missouri,Phelps,39825,37.8663,-91.7903
U29163,Missouri,Pike,18351,39.3442,-91.171
U29165,Missouri,Platte,73781,39.3787,-94.7615
U29167,Missouri,Polk,26992,37.6168,-93.4008
U29169,Missouri,Pulaski,41165,37.8248,-92.207
U29171,Missouri,Putnam,5223,40.4786,-93.0145
U29173,Missouri,Ralls,9626,39.5535,-91.5248
U29175,Missouri,Randolph,24663,39.4416,-92.4927
U29177,Missouri,Ray,23354,39.3084,-93.9957
U29179,Missouri,Reynolds,6689,37.3609,-90.9695
U29181,Missouri,Ripley,13509,36.6489,-90.8671
U29183,Missouri,St. Charles,283883,38.7811,-90.6749
U29185,Missouri,St. Clair,9652,38.0391,-93.7731
U29186,Missouri,Ste. Genevieve,17842,37.8902,-90.1812
U29187,Missouri,St. Francois,55641,37.8107,-90.4739
U29189,Missouri,St. Louis,1016315,38.6407,-90.446
U29195,Missouri,Saline,23756,39.1358,-93.2042
U29197,Missouri,Schuyler,4170,40.4694,-92.519
U29199,Missouri,Scotland,4983,40.4477,-92.1428
U29201,Missouri,Scott,40422,37.0478,-89.5681
U29203,Missouri,Shannon,8324,37.152,-91.3984
U29205,Missouri,Shelby,6799,39.7975,-92.0887
U29207,Missouri,Stoddard,29705,36.8554,-89.9417
U29209,Missouri,Stone,28658,36.7479,-93.4678
U29211,Missouri,Sullivan,7219,40.2096,-93.1098
U29213,Missouri,Taney,39703,36.6498,-93.0428
U29215,Missouri,Texas,23003,37.3143,-91.9645
U29217,Missouri,Vernon,20454,37.8502,-94.3416
U29219,Missouri,Warren,24525,38.7619,-91.1593
U29221,Missouri,Washington,23344,37.9423,-90.8971
U29223,Missouri,Wayne,13259,37.1138,-90.4609
U29225,Missouri,Webster,31045,37.2808,-92.8761
U29227,Missouri,Worth,2382,40.4805,-94.4191
U29229,Missouri,Wright,17955,37.2676,-92.48
U29510,Missouri,St. Louis City,348189,38.6357,-90.2446
U30001,Montana,Beaverhead,9202,45.1339,-112.8929
U30003,Montana,Big Horn,12671,45.4079,-107.5182
U30005,Montana,Blaine,7009,48.4283,-108.9676
U30007,Montana,Broadwater,4385,46.3345,-111.4961
U30009,Montana,Carbon,9552,45.2245,-109.0286
U30011,Montana,Carter,1360,45.5168,-104.5153
U30013,Montana,Cascade,80357,47.3164,-111.3506
U30015,Montana,Chouteau,5970,47.8868,-110.4362
U30017,Montana,Custer,11696,46.2615,-105.5505
U30019,Montana,Daniels,2017,48.7944,-105.5417
U30021,Montana,Dawson,9059,47.2724,-104.901
U30023,Montana,Deer Lodge,9417,46.0991,-113.1391
U30025,Montana,Fallon,2837,46.3182,-104.4057
U30027,Montana,Fergus,11893,47.223,-109.2233
U30029,Montana,Flathead,74471,48.3147,-114.0543
U30031,Montana,Gallatin,67831,45.5356,-111.1734
U30033,Montana,Garfield,1279,47.2812,-106.9822
U30035,Montana,Glacier,13247,48.7057,-112.9905
U30037,Montana,Golden Valley,1042,46.3806,-109.1746
U30039,Montana,Granite,2830,46.3954,-113.4257
U30041,Montana,Hill,16673,48.6283,-110.1064
U30043,Montana,Jefferson,10049,46.1266,-112.0568
U30045,Montana,Judith Basin,2329,47.0326,-110.3053
U30047,Montana,Lake,26507,47.6429,-114.0837
U30049,Montana,Lewis and Clark,55716,47.1221,-112.383
U30051,Montana,Liberty,2158,48.5597,-111.0369
U30053,Montana,Lincoln,18837,48.5422,-115.4043
U30055,Montana,McCone,1977,47.6296,-105.7572
U30057,Montana,Madison,6851,45.3193,-111.9173
U30059,Montana,Meagher,1932,46.5857,-110.9218
U30061,Montana,Mineral,3884,47.1552,-115.0645
U30063,Montana,Missoula,95802,47.0273,-113.8927
U30065,Montana,Musselshell,4497,46.5057,-108.437
U30067,Montana,Park,15694,45.4219,-110.5328
U30069,Montana,Petroleum,493,47.1419,-108.2266
U30071,Montana,Phillips,4601,48.2502,-107.9288
U30073,Montana,Pondera,6424,48.2303,-112.2199
U30075,Montana,Powder River,1858,45.4089,-105.5553
U30077,Montana,Powell,7180,46.8442,-112.9311
U30079,Montana,Prairie,1199,46.8524,-105.3758
U30081,Montana,Ravalli,36070,46.0793,-114.1191
U30083,Montana,Richland,9667,47.7855,-104.5634
U30085,Montana,Roosevelt,10620,48.2827,-104.9952
U30087,Montana,Rosebud,9383,46.1617,-106.702
U30089,Montana,Sanders,10227,47.7565,-115.1802
U30091,Montana,Sheridan,4105,48.7055,-104.5339
U30093,Montana,Silver Bow,34606,45.896,-112.6602
U30095,Montana,Stillwater,8195,45.6635,-109.3918
U30097,Montana,Sweet Grass,3609,45.8131,-109.9413
U30099,Montana,Teton,6445,47.819,-112.2817
U30101,Montana,Toole,5267,48.6451,-111.7335
U30103,Montana,Treasure,861,46.2096,-107.2805
U30105,Montana,Valley,7675,48.3657,-106.6879
U30107,Montana,Wheatland,2259,46.497,-109.8571
U30109,Montana,Wibaux,1068,46.9629,-104.2745
U30111,Montana,Yellowstone,129352,45.937,-108.2767
U31001,Nebraska,Adams,31151,40.5206,-98.5
U31003,Nebraska,Antelope,7452,42.1832,-98.058
U31005,Nebraska,Arthur,444,41.5709,-101.697
U31007,Nebraska,Banner,819,41.5398,-103.7263
U31009,Nebraska,Blaine,583,41.9252,-99.9908
U31011,Nebraska,Boone,6259,41.7054,-98.0668
U31013,Nebraska,Box Butte,12158,42.2157,-103.0878
U31015,Nebraska,Boyd,2438,42.8944,-98.773
U31017,Nebraska,Brown,3525,42.3494,-99.9232
U31019,Nebraska,Buffalo,42259,40.8552,-99.075
U31021,Nebraska,Burt,7791,41.8542,-96.3377
U31023,Nebraska,Butler,8767,41.2261,-97.132
U31025,Nebraska,Cass,24334,40.9099,-96.1406
U31027,Nebraska,Cedar,9615,42.6045,-97.2568
U31029,Nebraska,Chase,4068,40.5304,-101.6942
U31031,Nebraska,Cherry,6148,42.567,-101.0726
U31033,Nebraska,Cheyenne,9830,41.2142,-103.0119
U31035,Nebraska,Clay,7039,40.5237,-98.051
U31037,Nebraska,Colfax,10441,41.5747,-97.0895
U31039,Nebraska,Cuming,10203,41.9159,-96.7885
U31041,Nebraska,Custer,11793,41.3939,-99.7269
U31043,Nebraska,Dakota,20253,42.3905,-96.5625
U31045,Nebraska,Dawes,9060,42.7112,-103.1349
U31047,Nebraska,Dawson,24365,40.8674,-99.8152
U31049,Nebraska,Deuel,2098,41.113,-102.3326
U31051,Nebraska,Dixon,6339,42.4853,-96.8559
U31053,Nebraska,Dodge,36160,41.577,-96.6459
U31055,Nebraska,Douglas,463585,41.2971,-96.1541
U31057,Nebraska,Dundy,2292,40.1802,-101.6811
U31059,Nebraska,Fillmore,6634,40.525,-97.5967
U31061,Nebraska,Franklin,3574,40.1832,-98.9621
U31063,Nebraska,Frontier,3099,40.5309,-100.4067
U31065,Nebraska,Furnas,5324,40.192,-99.9097
U31067,Nebraska,Gage,22993,40.2552,-96.6835
U31069,Nebraska,Garden,2292,41.6594,-102.3282
U31071,Nebraska,Garfield,1902,41.9056,-98.923
U31073,Nebraska,Gosper,2143,40.5098,-99.8241
U31075,Nebraska,Grant,747,41.9159,-101.7569
U31077,Nebraska,Greeley,2714,41.5676,-98.5306
U31079,Nebraska,Hall,53534,40.866,-98.498
U31081,Nebraska,Hamilton,9403,40.8771,-98.0219
U31083,Nebraska,Harlan,3786,40.1788,-99.4034
U31085,Nebraska,Hayes,1068,40.5358,-101.0556
U31087,Nebraska,Hitchcock,3111,40.1769,-101.0442
U31089,Nebraska,Holt,11551,42.4593,-98.7848
U31091,Nebraska,Hooker,783,41.9187,-101.1168
U31093,Nebraska,Howard,6567,41.2194,-98.5133
U31095,Nebraska,Jefferson,8333,40.1757,-97.1431
U31097,Nebraska,Johnson,4488,40.3955,-96.2686
U31099,Nebraska,Kearney,6882,40.5063,-98.9485
U31101,Nebraska,Keith,8875,41.1944,-101.6445
U31103,Nebraska,Keya Paha,983,42.8755,-99.7184
U31105,Nebraska,Kimball,4089,41.1992,-103.7111
U31107,Nebraska,Knox,9374,42.6344,-97.8913
U31109,Nebraska,Lancaster,250291,40.7835,-96.6887
U31111,Nebraska,Lincoln,34632,41.0503,-100.7445
U31113,Nebraska,Logan,774,41.5422,-100.4437
U31115,Nebraska,Loup,712,41.8977,-99.5098
U31117,Nebraska,McPherson,533,41.5965,-101.0602
U31119,Nebraska,Madison,35226,41.9099,-97.6069
U31121,Nebraska,Merrick,8204,41.1698,-98.0311
U31123,Nebraska,Morrill,5440,41.7322,-102.9906
U31125,Nebraska,Nance,4038,41.4024,-97.9914
U31127,Nebraska,Nemaha,7576,40.3874,-95.851
U31129,Nebraska,Nuckolls,5057,40.1765,-98.0468
U31131,Nebraska,Otoe,15396,40.638,-96.131
U31133,Nebraska,Pawnee,3087,40.1379,-96.2452
U31135,Nebraska,Perkins,3200,40.8561,-101.6364
U31137,Nebraska,Phelps,9747,40.5164,-99.4066
U31139,Nebraska,Pierce,7857,42.2714,-97.611
U31141,Nebraska,Platte,31662,41.5769,-97.5135
U31143,Nebraska,Polk,5639,41.1879,-97.5707
U31145,Nebraska,Red Willow,11448,40.1694,-100.4686
U31147,Nebraska,Richardson,9531,40.1237,-95.7186
U31149,Nebraska,Rock,1756,42.4133,-99.4585
U31151,Nebraska,Saline,13843,40.5168,-97.1318
U31153,Nebraska,Sarpy,122595,41.1151,-96.1091
U31155,Nebraska,Saunders,19830,41.2232,-96.6409
U31157,Nebraska,Scotts Bluff,36951,41.8516,-103.7059
U31159,Nebraska,Seward,16496,40.8719,-97.1404
U31161,Nebraska,Sheridan,6198,42.5071,-102.3897
U31163,Nebraska,Sherman,3318,41.2187,-98.9728
U31165,Nebraska,Sioux,1475,42.4838,-103.7426
U31167,Nebraska,Stanton,6455,41.9048,-97.1747
U31169,Nebraska,Thayer,6055,40.1738,-97.5963
U31171,Nebraska,Thomas,729,41.8486,-100.5069
U31173,Nebraska,Thurston,7171,42.1541,-96.5339
U31175,Nebraska,Valley,4647,41.5641,-98.9835
U31177,Nebraska,Washington,18780,41.534,-96.2246
U31179,Nebraska,Wayne,9851,42.2107,-97.1262
U31181,Nebraska,Webster,4061,40.1806,-98.4986
U31183,Nebraska,Wheeler,886,41.9379,-98.5223
U31185,Nebraska,York,14598,40.8731,-97.5967
U32001,Nevada,Churchill,23982,39.5257,-118.2704
U32003,Nevada,Clark,1375765,36.2142,-115.0138
U32005,Nevada,Douglas,41259,38.9051,-119.609
U32007,Nevada,Elko,45291,41.1411,-115.3514
U32009,Nevada,Esmeralda,971,37.779,-117.6324
U32011,Nevada,Eureka,1651,39.9778,-116.2722
U32013,Nevada,Humboldt,16106,41.4079,-118.1276
U32015,Nevada,Lander,5794,39.9002,-117.0472
U32017,Nevada,Lincoln,4165,37.6346,-114.863
U32019,Nevada,Lyon,34501,39.0222,-119.1974
U32021,Nevada,Mineral,5071,38.5166,-118.4163
U32023,Nevada,Nye,32485,37.9664,-116.459
U32027,Nevada,Pershing,6693,40.4396,-118.4095
U32029,Nevada,Storey,3399,39.4384,-119.5246
U32031,Nevada,Washoe,339486,40.7033,-119.7103
U32033,Nevada,White Pine,9181,39.4178,-114.9009
U32510,Nevada,Carson City,52457,39.1534,-119.7434
